Concurso,Data,Jogo_Num,Mandante,Gols_Mandante,Visitante,Gols_Visitante,Campeonato,Dia_Semana,Torneio_Exato
328,01/09/2008,10,PORTUGUESA,1,ATLETICO,1,,Domingo,Campeonato Brasileiro - Série A
328,01/09/2008,11,BOTAFOGO,1,NAUTICO,1,,Sábado,Campeonato Brasileiro - Série A
328,01/09/2008,12,SPORT,1,INTERNACIONAL,0,,Domingo,Campeonato Brasileiro - Série A
328,01/09/2008,13,ATHLETICO,1,PALMEIRAS,2,,Domingo,Campeonato Brasileiro - Série A
328,01/09/2008,14,CRUZEIRO,1,CORITIBA,1,,Domingo,Campeonato Brasileiro - Série A
329,08/09/2008,1,FLUMINENSE,0,GREMIO,0,,Sábado,Campeonato Brasileiro - Série A
329,08/09/2008,2,CORITIBA,0,BOTAFOGO,1,,Sábado,Campeonato Brasileiro - Série A
329,08/09/2008,3,INTERNACIONAL,1,PORTUGUESA,0,,Sábado,Campeonato Brasileiro - Série A
329,08/09/2008,4,FORTALEZA,1,CORINTHIANS,3,,Sábado,Campeonato Brasileiro - Série A
329,08/09/2008,5,VILA NOVA,2,SAO  CAETANO,1,,Sábado,Campeonato Brasileiro - Série B/C
329,08/09/2008,6,RIO BRANCO,3,REMO,0,,Sábado,Campeonato Brasileiro - Série B/C
329,08/09/2008,7,CAMPINENSE,2,ICASA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
329,08/09/2008,8,ITUANO,1,NOROESTE,1,,Sábado,Campeonato Brasileiro - Série B/C
329,08/09/2008,9,AMERICA,2,BOAVISTA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
329,08/09/2008,10,PICOS,3,PAYSANDU,0,,Sábado,Campeonato Brasileiro - Série B/C
329,08/09/2008,11,DOM PEDRO,1,MIXTO,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
329,08/09/2008,12,SANTO ANDRE,1,AVAI,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
329,08/09/2008,13,BARUERI,3,BAHIA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
329,08/09/2008,14,NAUTICO,2,IPATINGA,0,,Sábado,Campeonato Brasileiro - Série B/C
330,15/09/2008,1,SAO PAULO,2,FLAMENGO,0,,Domingo,Campeonato Brasileiro - Série A
330,15/09/2008,2,CRUZEIRO,0,PALMEIRAS,1,,Domingo,Campeonato Brasileiro - Série A
330,15/09/2008,3,SANTOS,2,FLUMINENSE,1,,Domingo,Campeonato Brasileiro - Série A
330,15/09/2008,4,GAMA,1,PONTE PRETA,1,,Sábado,Campeonato Brasileiro - Série B/C
330,15/09/2008,5,BAHIA,2,CRICIUMA,0,,Sábado,Campeonato Brasileiro - Série B/C
330,15/09/2008,6,SAO  CAETANO,4,BRASILIENSE,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
330,15/09/2008,7,CORINTHIANS,1,BARUERI,0,,Sábado,Campeonato Brasileiro - Série A
330,15/09/2008,8,IPATINGA,3,ATLETICO,2,,Sábado,Campeonato Brasileiro - Série A
330,15/09/2008,9,ATHLETICO,2,PORTUGUESA,0,,Sábado,Campeonato Brasileiro - Série A
330,15/09/2008,10,VITORIA,1,CORITIBA,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
330,15/09/2008,11,SPORT,5,FIGUEIRENSE,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
330,15/09/2008,12,VASCO DA GAMA,1,NAUTICO,3,,Domingo,Campeonato Brasileiro - Série B/C
330,15/09/2008,13,GREMIO,1,GOIAS,2,,Sábado,Campeonato Brasileiro - Série A
330,15/09/2008,14,BOTAFOGO,1,INTERNACIONAL,2,,Domingo,Campeonato Brasileiro - Série A
331,22/09/2008,1,SPORT,0,SAO PAULO,0,,Domingo,Campeonato Brasileiro - Série A
331,22/09/2008,2,FIGUEIRENSE,3,CRUZEIRO,4,,Domingo,Campeonato Brasileiro - Série A
331,22/09/2008,3,ATLETICO,2,NAUTICO,1,,Sábado,Campeonato Brasileiro - Série A
331,22/09/2008,4,BRASILIENSE,3,GAMA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
331,22/09/2008,5,FORTALEZA,2,CRICIUMA,1,,Sábado,Campeonato Brasileiro - Série B/C
331,22/09/2008,6,CORINTHIANS,3,PONTE PRETA,0,,Sábado,Campeonato Brasileiro - Série A
331,22/09/2008,7,A B C,1,PARANA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
331,22/09/2008,8,FLUMINENSE,2,CORITIBA,3,,Sábado,Campeonato Brasileiro - Série A
331,22/09/2008,9,INTERNACIONAL,1,VITORIA,0,,Domingo,Campeonato Brasileiro - Série A
331,22/09/2008,10,ATHLETICO,0,GREMIO,0,,Domingo,Campeonato Brasileiro - Série A
331,22/09/2008,11,GOIAS,4,SANTOS,1,,Sábado,Campeonato Brasileiro - Série A
331,22/09/2008,12,PORTUGUESA,3,BOTAFOGO,1,,Domingo,Campeonato Brasileiro - Série A
331,22/09/2008,13,FLAMENGO,1,IPATINGA,0,,Domingo,Campeonato Brasileiro - Série A
331,22/09/2008,14,PALMEIRAS,2,VASCO DA GAMA,0,,Domingo,Campeonato Brasileiro - Série A
332,29/09/2008,1,INTERNACIONAL,4,GREMIO,1,,Domingo,Campeonato Brasileiro - Série A
332,29/09/2008,2,IPATINGA,3,VASCO,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
332,29/09/2008,3,FLAMENGO,2,SPORT,1,,Sábado,Campeonato Brasileiro - Série A
332,29/09/2008,4,AMERICA,2,JUVENTUDE,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
332,29/09/2008,5,GAMA,2,MARILIA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
332,29/09/2008,6,CEARA,3,A B C,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
332,29/09/2008,7,SAO  CAETANO,2,CORINTHIANS,2,,Sábado,Campeonato Brasileiro - Série A
332,29/09/2008,8,RIO BRANCO,2,PAYSANDU,1,,Domingo,Campeonato Brasileiro - Série B/C
332,29/09/2008,9,CORITIBA,1,ATHLETICO,1,,Domingo,Campeonato Brasileiro - Série A
332,29/09/2008,10,NAUTICO,0,PALMEIRAS,0,,Domingo,Campeonato Brasileiro - Série A
332,29/09/2008,11,GOIAS,3,VITORIA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
332,29/09/2008,12,ATLETICO,0,FIGUEIRENSE,0,,Sábado,Campeonato Brasileiro - Série A
332,29/09/2008,13,BOTAFOGO,1,FLUMINENSE,1,,Domingo,Campeonato Brasileiro - Série A
332,29/09/2008,14,S. PAULO,2,CRUZEIRO,0,,Domingo,Campeonato Brasileiro - Série A
333,06/10/2008,1,GREMIO,2,BOTAFOGO,1,,Sábado,Campeonato Brasileiro - Série A
333,06/10/2008,2,NAUTICO,0,FLAMENGO,2,,Sábado,Campeonato Brasileiro - Série A
333,06/10/2008,3,SANTOS,4,ATHLETICO,0,,Sábado,Campeonato Brasileiro - Série A
333,06/10/2008,4,JUVENTUDE,1,AVAI,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
333,06/10/2008,5,CRICIUMA,2,CEARA,0,,Sábado,Campeonato Brasileiro - Série B/C
333,06/10/2008,6,FORTALEZA,2,AMERICA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
333,06/10/2008,7,MARILIA,1,CORINTHIANS,1,,Sábado,Campeonato Brasileiro - Série A
333,06/10/2008,8,AGUIA,2,GUARANI,1,,Sábado,Campeonato Brasileiro - Série B/C
333,06/10/2008,9,CAMPINENSE,2,ATLETICO,1,,Sábado,Campeonato Brasileiro - Série A
333,06/10/2008,10,BRASIL,2,RIO BRANCO,1,,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
333,06/10/2008,11,PALMEIRAS,3,ATLETICO,1,,Sábado,Campeonato Brasileiro - Série A
333,06/10/2008,12,VASCO DA GAMA,2,FIGUEIRENSE,4,,Sábado,Campeonato Brasileiro (Série B/C/D)
333,06/10/2008,13,IPATINGA,1,SAO PAULO,3,,Sábado,Campeonato Brasileiro - Série A
333,06/10/2008,14,CORITIBA,4,INTERNACIONAL,2,,Sábado,Campeonato Brasileiro - Série A
334,13/10/2008,1,FLAMENGO,0,ATLETICO,3,,Sábado,Campeonato Brasileiro - Série A
334,13/10/2008,2,PORTUGUESA,0,CORITIBA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
334,13/10/2008,3,ATHLETICO,1,FLUMINENSE,3,,Sábado,Campeonato Brasileiro - Série A
334,13/10/2008,4,FORTALEZA,2,CEARA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
334,13/10/2008,5,AMERICA,3,A B C,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
334,13/10/2008,6,JUVENTUDE,1,PARANA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
334,13/10/2008,7,AGUIA,2,CONFIANCA,2,,Sábado,Campeonato Brasileiro - Série B/C
334,13/10/2008,8,CAMPINENSE,3,RIO BRANCO,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
334,13/10/2008,9,UBERLANDIA,0,ARAXA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
334,13/10/2008,10,BRASIL,1,ATLETICO,0,,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
334,13/10/2008,11,DUQUE DE CAXIAS,2,GUARANI,4,,Sábado,Campeonato Brasileiro - Série B/C
334,13/10/2008,12,BARUERI,1,PONTE PRETA,0,,Sábado,Campeonato Brasileiro - Série B/C
334,13/10/2008,13,CORINTHIANS,2,SANTO ANDRE,2,,Sábado,Campeonato Brasileiro - Série A
334,13/10/2008,14,GOIAS,1,INTERNACIONAL,1,,Sábado,Campeonato Brasileiro - Série A
335,20/10/2008,1,VASCO DA GAMA,0,FLAMENGO,1,,Domingo,Campeonato Brasileiro - Série A
335,20/10/2008,2,ATLETICO,0,CRUZEIRO,2,,Domingo,Campeonato Brasileiro - Série A
335,20/10/2008,3,PALMEIRAS,2,SAO PAULO,2,,Domingo,Campeonato Brasileiro - Série A
335,20/10/2008,4,BAHIA,0,CORINTHIANS,3,,Sábado,Campeonato Brasileiro - Série A
335,20/10/2008,5,CRB,0,JUVENTUDE,2,,Sábado,Campeonato Brasileiro - Série B/C
335,20/10/2008,6,A B C,2,SAO CAETANO,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
335,20/10/2008,7,GUARANI,3,RIO BRANCO,1,,Domingo,Campeonato Brasileiro - Série B/C
335,20/10/2008,8,FIGUEIRENSE,1,IPATINGA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
335,20/10/2008,9,PORTUGUESA,2,GREMIO,0,,Domingo,Campeonato Brasileiro - Série A
335,20/10/2008,10,SPORT,2,NAUTICO,2,,Domingo,Campeonato Brasileiro - Série B/C
335,20/10/2008,11,CORITIBA,1,GOIAS,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
335,20/10/2008,12,INTERNACIONAL,2,ATHLETICO,1,,Sábado,Campeonato Brasileiro - Série A
335,20/10/2008,13,VITORIA,2,FLUMINENSE,2,,Domingo,Campeonato Brasileiro - Série A
335,20/10/2008,14,BOTAFOGO,0,SANTOS,1,,Sábado,Campeonato Brasileiro - Série A
336,27/10/2008,1,FLUMINENSE,3,PALMEIRAS,0,,Sábado,Campeonato Brasileiro - Série A
336,27/10/2008,2,ATLETICO,2,INTERNACIONAL,2,,Sábado,Campeonato Brasileiro - Série A
336,27/10/2008,3,IPATINGA,0,BOTAFOGO,3,,Sábado,Campeonato Brasileiro - Série A
336,27/10/2008,4,SAO CAETANO,3,BAHIA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
336,27/10/2008,5,CAMPINENSE,2,AGUIA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
336,27/10/2008,6,AVAI,3,MARILIA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
336,27/10/2008,7,CORINTHIANS,2,CEARA,0,,Sábado,Campeonato Brasileiro - Série A
336,27/10/2008,8,BARUERI,1,PARANA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
336,27/10/2008,9,CONFIANCA,2,RIO BRANCO,2,,Sábado,Campeonato Brasileiro - Série B/C
336,27/10/2008,10,GUARANI,0,ATLETICO,3,,Sábado,Campeonato Brasileiro - Série A
336,27/10/2008,11,BRASIL,1,DUQUE DE CAXIAS,1,,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
336,27/10/2008,12,NAUTICO,1,PORTUGUESA,1,,Sábado,Campeonato Brasileiro - Série B/C
336,27/10/2008,13,SANTOS,3,FIGUEIRENSE,0,,Sábado,Campeonato Brasileiro - Série A
336,27/10/2008,14,ATHLETICO,1,CRUZEIRO,0,,Sábado,Campeonato Brasileiro - Série A
337,03/11/2008,1,SANTOS,1,PALMEIRAS,2,,Domingo,Campeonato Brasileiro - Série A
337,03/11/2008,2,GOIAS,3,CRUZEIRO,0,,Domingo,Campeonato Brasileiro - Série A
337,03/11/2008,3,SAO PAULO,3,INTERNACIONAL,0,,Domingo,Campeonato Brasileiro - Série A
337,03/11/2008,4,BRAGANTINO,4,BAHIA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
337,03/11/2008,5,CORINTHIANS,2,PARANA,1,,Sábado,Campeonato Brasileiro - Série A
337,03/11/2008,6,SAO  CAETANO,2,CEARA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
337,03/11/2008,7,AMERICA,0,CRB,0,,Sábado,Campeonato Brasileiro - Série B/C
337,03/11/2008,8,ATLETICO,5,RIO BRANCO,0,,Sábado,Campeonato Brasileiro - Série A
337,03/11/2008,9,NAUTICO,1,VITORIA,0,,Sábado,Campeonato Brasileiro - Série B/C
337,03/11/2008,10,ATHLETICO,1,SPORT,0,,Domingo,Campeonato Brasileiro - Série A
337,03/11/2008,11,GREMIO,1,FIGUEIRENSE,1,,Domingo,Campeonato Brasileiro - Série A
337,03/11/2008,12,FLAMENGO,2,PORTUGUESA,2,,Sábado,Campeonato Brasileiro - Série A
337,03/11/2008,13,ATLETICO,2,BOTAFOGO,1,,Domingo,Campeonato Brasileiro - Série A
337,03/11/2008,14,FLUMINENSE,0,VASCO DA GAMA,1,,Domingo,Campeonato Brasileiro - Série A
338,10/11/2008,1,BOTAFOGO,0,FLAMENGO,1,,Domingo,Campeonato Brasileiro - Série A
338,10/11/2008,2,PALMEIRAS,0,GREMIO,1,,Domingo,Campeonato Brasileiro - Série A
338,10/11/2008,3,FIGUEIRENSE,0,ATHLETICO,2,,Sábado,Campeonato Brasileiro - Série A
338,10/11/2008,4,A B C,3,BARUERI,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
338,10/11/2008,5,SANTO ANDRE,3,FORTALEZA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
338,10/11/2008,6,CRB,1,AVAI,1,,Sábado,Campeonato Brasileiro - Série B/C
338,10/11/2008,7,CRICIUMA,0,CORINTHIANS,2,,Sábado,Campeonato Brasileiro - Série A
338,10/11/2008,8,CRUZEIRO,1,FLUMINENSE,0,,Domingo,Campeonato Brasileiro - Série A
338,10/11/2008,9,CORITIBA,0,NAUTICO,0,,Domingo,Campeonato Brasileiro - Série B/C
338,10/11/2008,10,SPORT,2,GOIAS,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
338,10/11/2008,11,DUQUE DE CAXIAS,2,ATLETICO,2,,Domingo,Campeonato Brasileiro - Série A
338,10/11/2008,12,VITORIA,0,ATLETICO,1,,Domingo,Campeonato Brasileiro - Série A
338,10/11/2008,13,PORTUGUESA,2,SAO PAULO,3,,Sábado,Campeonato Brasileiro - Série A
338,10/11/2008,14,VASCO DA GAMA,1,SANTOS,0,,Sábado,Campeonato Brasileiro - Série A
339,17/11/2008,1,FLAMENGO,5,PALMEIRAS,2,,Domingo,Campeonato Brasileiro - Série A
339,17/11/2008,2,SANTOS,1,INTERNACIONAL,0,,Domingo,Campeonato Brasileiro - Série A
339,17/11/2008,3,NAUTICO,5,CRUZEIRO,2,,Sábado,Campeonato Brasileiro - Série A
339,17/11/2008,4,PARANA,1,PONTE PRETA,0,,Sábado,Campeonato Brasileiro - Série B/C
339,17/11/2008,5,CRICIUMA,2,GAMA,0,,Sábado,Campeonato Brasileiro - Série B/C
339,17/11/2008,6,A B C,1,MARILIA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
339,17/11/2008,7,CORINTHIANS,3,VILA NOVA,1,,Sábado,Campeonato Brasileiro - Série A
339,17/11/2008,8,BRAGANTINO,3,AVAI,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
339,17/11/2008,9,CAMPINENSE,0,GUARANI,0,,Domingo,Campeonato Brasileiro - Série B/C
339,17/11/2008,10,IPATINGA,3,SPORT,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
339,17/11/2008,11,ATHLETICO,2,VITORIA,1,,Domingo,Campeonato Brasileiro - Série A
339,17/11/2008,12,GREMIO,2,CORITIBA,1,,Domingo,Campeonato Brasileiro - Série A
339,17/11/2008,13,FLUMINENSE,3,PORTUGUESA,1,,Sábado,Campeonato Brasileiro - Série A
339,17/11/2008,14,GOIAS,3,BOTAFOGO,1,,Domingo,Campeonato Brasileiro - Série A
340,24/11/2008,1,CRUZEIRO,3,FLAMENGO,2,,Domingo,Campeonato Brasileiro - Série A
340,24/11/2008,2,VASCO DA GAMA,1,SAO PAULO,2,,Domingo,Campeonato Brasileiro - Série A
340,24/11/2008,3,SPORT,3,ATLETICO,0,,Domingo,Campeonato Brasileiro - Série A
340,24/11/2008,4,BRASILIENSE,2,VILA NOVA,1,,Sábado,Campeonato Brasileiro - Série B/C
340,24/11/2008,5,CRICIUMA,4,SANTO ANDRE,4,,Sábado,Campeonato Brasileiro - Série B/C
340,24/11/2008,6,ATLETICO,0,CAMPINENSE,0,,Domingo,Campeonato Brasileiro - Série A
340,24/11/2008,7,CORINTHIANS,3,AVAI,2,,Sábado,Campeonato Brasileiro - Série A
340,24/11/2008,8,RIO BRANCO,4,BRASIL,1,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
340,24/11/2008,9,BRAGANTINO,0,FORTALEZA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
340,24/11/2008,10,PORTUGUESA,0,GOIAS,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
340,24/11/2008,11,BOTAFOGO,2,ATHLETICO,2,,Sábado,Campeonato Brasileiro - Série A
340,24/11/2008,12,CORITIBA,5,SANTOS,1,,Sábado,Campeonato Brasileiro - Série A
340,24/11/2008,13,VITORIA,4,GREMIO,2,,Domingo,Campeonato Brasileiro - Série A
340,24/11/2008,14,INTERNACIONAL,0,FLUMINENSE,2,,Domingo,Campeonato Brasileiro - Série A
341,01/12/2008,1,SAO PAULO,1,FLUMINENSE,1,,Domingo,Campeonato Brasileiro - Série A
341,01/12/2008,2,IPATINGA,1,GREMIO,4,,Domingo,Campeonato Brasileiro - Série A
341,01/12/2008,3,ATLETICO,0,SANTOS,0,,Domingo,Campeonato Brasileiro - Série A
341,01/12/2008,4,FORTALEZA,3,BRASILIENSE,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
341,01/12/2008,5,AMERICA,2,CORINTHIANS,0,,Sábado,Campeonato Brasileiro - Série A
341,01/12/2008,6,VILA NOVA,2,BRAGANTINO,0,,Sábado,Campeonato Brasileiro - Série B/C
341,01/12/2008,7,CRB,1,A B C,3,,Sábado,Campeonato Brasileiro - Série B/C
341,01/12/2008,8,JUVENTUDE,3,BARUERI,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
341,01/12/2008,9,PORTUGUESA,2,SPORT,2,,Domingo,Campeonato Brasileiro (Série B/C/D)
341,01/12/2008,10,NAUTICO,2,ATHLETICO,1,,Domingo,Campeonato Brasileiro - Série A
341,01/12/2008,11,CORITIBA,0,VASCO DA GAMA,2,,Domingo,Campeonato Brasileiro (Série B/C/D)
341,01/12/2008,12,VITORIA,0,PALMEIRAS,0,,Domingo,Campeonato Brasileiro - Série A
341,01/12/2008,13,INTERNACIONAL,1,CRUZEIRO,0,,Domingo,Campeonato Brasileiro - Série A
341,01/12/2008,14,FLAMENGO,3,GOIAS,3,,Domingo,Campeonato Brasileiro - Série A
342,08/12/2008,1,GOIAS,0,SAO PAULO,1,,Domingo,Campeonato Brasileiro - Série A
342,08/12/2008,2,VASCO DA GAMA,0,VITORIA,2,,Domingo,Campeonato Brasileiro (Série B/C/D)
342,08/12/2008,3,SPORT,4,CORITIBA,3,,Domingo,Campeonato Brasileiro (Série B/C/D)
342,08/12/2008,4,ATHLETICO,5,FLAMENGO,3,,Domingo,Campeonato Brasileiro - Série A
342,08/12/2008,5,SANTOS,0,NAUTICO,0,,Domingo,Campeonato Brasileiro - Série A
342,08/12/2008,6,TIRADENTES,0,TUNA LUSO,4,,Domingo,Campeonato Brasileiro (Série B/C/D)
342,08/12/2008,7,PEDREIRA,0,CASTANHAL,5,,Sábado,Campeonato Brasileiro (Série B/C/D)
342,08/12/2008,8,BELEM,2,BRAGANTINO,3,,Domingo,Campeonato Brasileiro (Série B/C/D)
342,08/12/2008,9,SAO RAIMUNDO,1,TIME NEGRA,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
342,08/12/2008,10,FLUMINENSE,1,IPATINGA,1,,Domingo,Campeonato Brasileiro - Série A
342,08/12/2008,11,GREMIO,2,ATLETICO,0,,Domingo,Campeonato Brasileiro - Série A
342,08/12/2008,12,FIGUEIRENSE,3,INTERNACIONAL,1,,Domingo,Campeonato Brasileiro - Série A
342,08/12/2008,13,CRUZEIRO,4,PORTUGUESA,1,,Domingo,Campeonato Brasileiro - Série A
342,08/12/2008,14,PALMEIRAS,0,BOTAFOGO,1,,Domingo,Campeonato Brasileiro - Série A
343,15/12/2008,1,BELEM,3,TUNA LUSO,2,,Domingo,Campeonato Brasileiro (Série B/C/D)
343,15/12/2008,2,GREMIO,2,CORITIBA,2,SUB 20,Domingo,Categoria de Base (Sub-20)
343,15/12/2008,3,JUVENTUDE,5,SANTOS,0,SUB 20,Sábado,Categoria de Base (Sub-20)
343,15/12/2008,4,FIGUEIRENSE,0,PALMEIRAS,0,SUB 20,Domingo,Categoria de Base (Sub-20)
343,15/12/2008,5,ATHLETICO,0,FLAMENGO,0,SUB 20,Sábado,Categoria de Base (Sub-20)
343,15/12/2008,6,NAUTICO,3,BOTAFOGO,0,SUB 20,Domingo,Categoria de Base (Sub-20)
343,15/12/2008,7,PINHEIRENSE,5,PEDREIRA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
343,15/12/2008,8,VILA RICA,0,TIME NEGRA,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
343,15/12/2008,9,BRAGANTINO,1,CASTANHAL,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
343,15/12/2008,10,AMERICA T OTONI,5,SANTARRITENSE,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
343,15/12/2008,11,TRICORDIANO,2,GUAXUPE,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
343,15/12/2008,12,PORTUGUESA,0,SPORT,3,SUB 20,Sábado,Categoria de Base (Sub-20)
343,15/12/2008,13,VITORIA,2,GOIAS,2,SUB 20,Sábado,Categoria de Base (Sub-20)
343,15/12/2008,14,ATLETICO,0,IPATINGA,2,SUB 20,Domingo,Categoria de Base (Sub-20)
344,05/01/2009,1,SAO PAULO,5,CEARA,0,,Sábado,Campeonatos Estaduais
344,05/01/2009,2,GREMIO,4,PORTUGUESA,3,,Domingo,Campeonatos Estaduais
344,05/01/2009,3,VITORIA,2,FORTALEZA,3,,Domingo,Campeonatos Estaduais
344,05/01/2009,4,CRB,2,LONDRINA,0,,Domingo,Campeonatos Estaduais
344,05/01/2009,5,VILA NOVA,4,PARANA,2,,Domingo,Campeonatos Estaduais
344,05/01/2009,6,ATLETICO,0,PORTO,0,,Domingo,Campeonatos Estaduais
344,05/01/2009,7,BRASILIENSE,1,GUARANI,1,,Domingo,Campeonatos Estaduais
344,05/01/2009,8,INTERNACIONAL,3,NOROESTE,1,,Domingo,Campeonatos Estaduais
344,05/01/2009,9,UNIAO SAO JOAO,1,BOTAFOGO,0,,Domingo,Campeonatos Estaduais
344,05/01/2009,10,AVAI,1,AMERICA,2,,Domingo,Campeonatos Estaduais
344,05/01/2009,11,VASCO DA GAMA,4,MOGI MIRIM,1,,Sábado,Campeonatos Estaduais
344,05/01/2009,12,FIGUEIRENSE,2,MARILIA,0,,Domingo,Campeonatos Estaduais
344,05/01/2009,13,JUVENTUDE,1,SAO CAETANO,0,,Domingo,Campeonatos Estaduais
344,05/01/2009,14,FLAMENGO,1,UNIAO BARBARENSE,1,,Domingo,Campeonatos Estaduais
345,12/01/2009,1,CEARA,2,QUIXADA,1,,Sábado,Campeonatos Estaduais
345,12/01/2009,2,RIO BRANCO,1,DESPORTIVA,0,,Domingo,Campeonatos Estaduais
345,12/01/2009,3,FORTALEZA,4,ITAPIPOCA,1,,Domingo,Campeonatos Estaduais
345,12/01/2009,4,NAUTICO,2,CABENSE,2,,Domingo,Campeonatos Estaduais
345,12/01/2009,5,VILAVELHENSE,1,JAGUARE,5,,Domingo,Campeonatos Estaduais
345,12/01/2009,6,CENTRAL,1,SALGUEIRO,2,,Domingo,Campeonatos Estaduais
345,12/01/2009,7,FERROVIARIO,0,HORIZONTE,3,,Domingo,Campeonatos Estaduais
345,12/01/2009,8,LINHARES,1,SAO MATEUS,2,,Domingo,Campeonatos Estaduais
345,12/01/2009,9,ICASA,1,BOA VIAGEM,2,,Domingo,Campeonatos Estaduais
345,12/01/2009,10,RIO BRANCO,3,ATLETICO,0,,Domingo,Campeonatos Estaduais
345,12/01/2009,11,FERROVIARIA,2,PALMEIRAS,3,,Domingo,Campeonatos Estaduais
345,12/01/2009,12,TABOAO DA SERRA,4,VITORIA,2,,Domingo,Campeonatos Estaduais
345,12/01/2009,13,JACAREI,0,ATLETICO,10,,Domingo,Campeonatos Estaduais
345,12/01/2009,14,SAO CARLOS,0,CORINTHIANS,1,,Sábado,Campeonatos Estaduais
346,19/01/2009,1,NAUTICO,2,SALGUEIRO,2,,Sábado,Campeonatos Estaduais
346,19/01/2009,2,BOA VIAGEM,1,FORTALEZA,2,,Sábado,Campeonatos Estaduais
346,19/01/2009,3,ITABUNA,1,BAHIA,1,,Domingo,Campeonatos Estaduais
346,19/01/2009,4,NACIONAL,2,BOTAFOGO,1,,Domingo,Copa Libertadores / Sul-Americana
346,19/01/2009,5,JOINVILLE,3,CRICIUMA,2,,Domingo,Campeonatos Estaduais
346,19/01/2009,6,BRASILIENSE,3,LUZIANIA,0,,Domingo,Campeonatos Estaduais
346,19/01/2009,7,MARANGUAPE,3,ICASA,2,,Sábado,Campeonatos Estaduais
346,19/01/2009,8,SANTA CRUZ,2,CENTRAL,1,,Domingo,Campeonatos Estaduais
346,19/01/2009,9,FERROVIARIO,1,CEARA,1,,Domingo,Campeonatos Estaduais
346,19/01/2009,10,GAMA,1,BRAZLANDIA,0,,Domingo,Campeonatos Estaduais
346,19/01/2009,11,VITORIA,3,ATLETICO,0,,Domingo,Campeonatos Estaduais
346,19/01/2009,12,CEILANDIA,1,LEGIAO,0,,Domingo,Campeonatos Estaduais
346,19/01/2009,13,SOUSA,4,TREZE,0,,Domingo,Campeonatos Estaduais
346,19/01/2009,14,METROPOLITANO,1,MARCILIO DIAS,1,,Domingo,Campeonatos Estaduais
347,26/01/2009,1,PORTUGUESA,0,SAO PAULO,2,,Domingo,Campeonatos Estaduais
347,26/01/2009,2,FLAMENGO,1,FRIBURGUENSE,0,,Domingo,Campeonatos Estaduais
347,26/01/2009,3,GREMIO,5,ESPORTIVO,0,,Sábado,Campeonatos Estaduais
347,26/01/2009,4,CABOFRIENSE,3,FLUMINENSE,1,,Domingo,Campeonatos Estaduais
