Concurso,Data,Jogo_Num,Mandante,Gols_Mandante,Visitante,Gols_Visitante,Campeonato,Dia_Semana
221,13/07/2006,13,ATHLETICO,0,FORTALEZA,0,,Quarta-feira
221,13/07/2006,14,INTERNACIONAL,2,PONTE PRETA,0,,Quarta-feira
222,17/07/2006,1,FLAMENGO,0,VASCO DA GAMA,1,,Domingo
222,17/07/2006,2,PALMEIRAS,1,CORINTHIANS,0,,Domingo
222,17/07/2006,3,JUVENTUDE,2,INTERNACIONAL,0,,Domingo
222,17/07/2006,4,PARANA,2,ATHLETICO,1,,Domingo
222,17/07/2006,5,CRUZEIRO,0,GOIAS,0,,Domingo
222,17/07/2006,6,BOTAFOGO,4,PONTE PRETA,1,,Sábado
222,17/07/2006,7,FORTALEZA,1,SANTA CRUZ,4,,Domingo
222,17/07/2006,8,GUARANI,1,PAYSANDU,1,,Sábado
222,17/07/2006,9,CORITIBA,2,PAULISTA,1,,Sábado
222,17/07/2006,10,AVAI,2,ATLETICO,0,,Sábado
222,17/07/2006,11,NAUTICO,2,SPORT,1,,Sábado
222,17/07/2006,12,SAO PAULO,2,FIGUEIRENSE,1,,Sábado
222,17/07/2006,13,SAO CAETANO,2,SANTOS,0,,Domingo
222,17/07/2006,14,GREMIO,4,FLUMINENSE,4,,Domingo
223,24/07/2006,1,INTERNACIONAL,0,BOTAFOGO,0,,Domingo
223,24/07/2006,2,PONTE PRETA,1,SAO PAULO,3,,Domingo
223,24/07/2006,3,GOIAS,1,PALMEIRAS,3,,Domingo
223,24/07/2006,4,PARANA,1,CRUZEIRO,0,,Sábado
223,24/07/2006,5,SANTA CRUZ,3,FLAMENGO,0,,Domingo
223,24/07/2006,6,CORINTHIANS,2,FORTALEZA,2,,Sábado
223,24/07/2006,7,FIGUEIRENSE,2,GREMIO,0,,Sábado
223,24/07/2006,8,CORITIBA,2,VILA NOVA,1,,Sábado
223,24/07/2006,9,MARILIA,4,NAUTICO,0,,Sábado
223,24/07/2006,10,CEARA,0,CRB,0,,Sábado
223,24/07/2006,11,ITUANO,1,PORTUGUESA,1,,Sábado
223,24/07/2006,12,FLUMINENSE,2,SAO CAETANO,2,,Sábado
223,24/07/2006,13,SANTOS,3,JUVENTUDE,2,,Domingo
223,24/07/2006,14,VASCO DA GAMA,2,ATHLETICO,1,,Domingo
224,31/07/2006,1,SAO PAULO,0,SANTOS,4,,Domingo
224,31/07/2006,2,FLUMINENSE,1,BOTAFOGO,1,,Domingo
224,31/07/2006,3,INTERNACIONAL,0,GREMIO,0,,Domingo
224,31/07/2006,4,VASCO DA GAMA,1,CRUZEIRO,0,,Domingo
224,31/07/2006,5,ATHLETICO,1,FLAMENGO,0,,Domingo
224,31/07/2006,6,SAO CAETANO,1,PONTE PRETA,1,,Sábado
224,31/07/2006,7,JUVENTUDE,1,FIGUEIRENSE,0,,Sábado
224,31/07/2006,8,BRASILIENSE,0,GAMA,2,,Sábado
224,31/07/2006,9,NAUTICO,2,CORITIBA,2,,Sábado
224,31/07/2006,10,CEARA,2,SPORT,2,,Sábado
224,31/07/2006,11,ATLETICO,2,PORTUGUESA,1,,Sábado
224,31/07/2006,12,GOIAS,1,FORTALEZA,1,,Domingo
224,31/07/2006,13,PALMEIRAS,4,PARANA,2,,Sábado
224,31/07/2006,14,SANTA CRUZ,1,CORINTHIANS,0,,Domingo
225,07/08/2006,1,SANTOS,2,INTERNACIONAL,1,,Domingo
225,07/08/2006,2,BOTAFOGO,1,SAO PAULO,1,,Domingo
225,07/08/2006,3,PARANA,2,VASCO DA GAMA,1,,Domingo
225,07/08/2006,4,GREMIO,1,JUVENTUDE,0,,Sábado
225,07/08/2006,5,CORINTHIANS,2,ATHLETICO,1,,Sábado
225,07/08/2006,6,PONTE PRETA,3,FLUMINENSE,0,,Domingo
225,07/08/2006,7,FIGUEIRENSE,1,SAO CAETANO,1,,Sábado
225,07/08/2006,8,PAYSANDU,2,ATLETICO,2,,Sábado
225,07/08/2006,9,SANTO ANDRE,1,BRASILIENSE,0,,Sábado
225,07/08/2006,10,SAO RAIMUNDO,2,NAUTICO,2,,Sábado
225,07/08/2006,11,ITUANO,2,GUARANI,2,,Sábado
225,07/08/2006,12,CRUZEIRO,3,SANTA CRUZ,3,,Domingo
225,07/08/2006,13,FORTALEZA,0,PALMEIRAS,0,,Domingo
225,07/08/2006,14,FLAMENGO,1,GOIAS,0,,Sábado
226,14/08/2006,1,CRUZEIRO,2,FLUMINENSE,3,,Domingo
226,14/08/2006,2,BOTAFOGO,1,PALMEIRAS,3,,Domingo
226,14/08/2006,3,JUVENTUDE,0,VASCO DA GAMA,0,,Sábado
226,14/08/2006,4,PARANA,1,SANTOS,1,,Domingo
226,14/08/2006,5,SAO PAULO,2,GOIAS,1,,Domingo
226,14/08/2006,6,FLAMENGO,0,PONTE PRETA,0,,Sábado
226,14/08/2006,7,SAO CAETANO,2,SANTA CRUZ,0,,Sábado
226,14/08/2006,8,GUARANI,2,CEARA,1,,Sábado
226,14/08/2006,9,GAMA,1,NAUTICO,3,,Sábado
226,14/08/2006,10,CRB,3,SANTO ANDRE,0,,Sábado
226,14/08/2006,11,VILA NOVA,2,BRASILIENSE,0,,Sábado
226,14/08/2006,12,FORTALEZA,1,INTERNACIONAL,2,,Domingo
226,14/08/2006,13,GREMIO,2,ATHLETICO,0,,Domingo
226,14/08/2006,14,CORINTHIANS,1,FIGUEIRENSE,3,,Sábado
227,21/08/2006,1,CRUZEIRO,2,SAO PAULO,2,,Domingo
227,21/08/2006,2,INTERNACIONAL,1,PALMEIRAS,1,,Domingo
227,21/08/2006,3,CORINTHIANS,1,BOTAFOGO,0,,Domingo
227,21/08/2006,4,SANTOS,0,VASCO DA GAMA,2,,Domingo
227,21/08/2006,5,FLAMENGO,1,GREMIO,0,,Sábado
227,21/08/2006,6,PARANA,1,SAO CAETANO,0,,Domingo
227,21/08/2006,7,FORTALEZA,4,JUVENTUDE,1,,Domingo
227,21/08/2006,8,SPORT,8,GUARANI,1,,Sábado
227,21/08/2006,9,BRASILIENSE,0,MARILIA,1,,
227,21/08/2006,10,PAYSANDU,1,PAULISTA,1,,Sábado
227,21/08/2006,11,CORITIBA,2,GAMA,1,,Sábado
227,21/08/2006,12,FIGUEIRENSE,3,ATHLETICO,3,,Domingo
227,21/08/2006,13,PONTE PRETA,3,GOIAS,2,,Sábado
227,21/08/2006,14,FLUMINENSE,1,SANTA CRUZ,1,,Domingo
228,28/08/2006,1,FLAMENGO,1,SAO PAULO,1,,Domingo
228,28/08/2006,2,INTERNACIONAL,1,VASCO DA GAMA,2,,Domingo
228,28/08/2006,3,CORINTHIANS,0,GREMIO,2,,Domingo
228,28/08/2006,4,SANTOS,2,GOIAS,1,,Sábado
228,28/08/2006,5,PONTE PRETA,1,PALMEIRAS,1,,Domingo
228,28/08/2006,6,PARANA,0,JUVENTUDE,1,,Domingo
228,28/08/2006,7,FIGUEIRENSE,2,SANTA CRUZ,0,,Domingo
228,28/08/2006,8,AVAI,1,CORITIBA,2,,Sábado
228,28/08/2006,9,PAULISTA,1,BRASILIENSE,1,,Sábado
228,28/08/2006,10,AMERICA,3,ATLETICO,2,,Sábado
228,28/08/2006,11,MARILIA,4,PAYSANDU,1,,Sábado
228,28/08/2006,12,FORTALEZA,2,BOTAFOGO,3,,Domingo
228,28/08/2006,13,CRUZEIRO,3,SAO CAETANO,0,,Sábado
228,28/08/2006,14,FLUMINENSE,1,ATHLETICO,2,,Sábado
229,04/09/2006,1,BRASIL,3,ARGENTINA,0,,Domingo
229,04/09/2006,2,SANTOS,5,PALMEIRAS,1,,Domingo
229,04/09/2006,3,FLUMINENSE,1,VASCO DA GAMA,1,,Domingo
229,04/09/2006,4,FLAMENGO,1,INTERNACIONAL,2,,Sábado
229,04/09/2006,5,SANTA CRUZ,1,SAO PAULO,3,,Domingo
229,04/09/2006,6,ATHLETICO,0,BOTAFOGO,5,,Domingo
229,04/09/2006,7,SAO CAETANO,0,FORTALEZA,0,,Domingo
229,04/09/2006,8,GOIAS,2,JUVENTUDE,0,,Domingo
229,04/09/2006,9,PAYSANDU,1,CEARA,2,,Sábado
229,04/09/2006,10,SAO RAIMUNDO,2,PORTUGUESA,0,,Sábado
229,04/09/2006,11,SPORT,2,AVAI,0,,Sábado
229,04/09/2006,12,GREMIO,2,PARANA,1,,Domingo
229,04/09/2006,13,CRUZEIRO,2,FIGUEIRENSE,2,,Sábado
229,04/09/2006,14,CORINTHIANS,1,PONTE PRETA,0,,Domingo
230,11/09/2006,1,SAO PAULO,0,CORINTHIANS,0,,Domingo
230,11/09/2006,2,BOTAFOGO,0,FLAMENGO,2,,Domingo
230,11/09/2006,3,FORTALEZA,1,SANTOS,1,,Domingo
230,11/09/2006,4,VASCO DA GAMA,1,GREMIO,1,,Sábado
230,11/09/2006,5,JUVENTUDE,2,CRUZEIRO,0,,Domingo
230,11/09/2006,6,FIGUEIRENSE,2,GOIAS,2,,Domingo
230,11/09/2006,7,PONTE PRETA,2,SANTA CRUZ,0,,Sábado
230,11/09/2006,8,PAYSANDU,1,NAUTICO,0,,Sábado
230,11/09/2006,9,PORTUGUESA,2,CORITIBA,2,,Sábado
230,11/09/2006,10,ITUANO,1,VILA NOVA,1,,Sábado
230,11/09/2006,11,CRB,0,ATLETICO,1,,Sábado
230,11/09/2006,12,PARANA,1,FLUMINENSE,0,,Domingo
230,11/09/2006,13,PALMEIRAS,3,SAO CAETANO,1,,Sábado
230,11/09/2006,14,INTERNACIONAL,2,ATHLETICO,0,,Domingo
231,18/09/2006,1,SAO PAULO,2,INTERNACIONAL,0,,Domingo
231,18/09/2006,2,CRUZEIRO,1,PALMEIRAS,0,,Domingo
231,18/09/2006,3,GREMIO,4,BOTAFOGO,0,,Domingo
231,18/09/2006,4,PONTE PRETA,1,SANTOS,0,,Domingo
231,18/09/2006,5,VASCO DA GAMA,0,GOIAS,0,,Sábado
231,18/09/2006,6,JUVENTUDE,1,SAO CAETANO,0,,Domingo
231,18/09/2006,7,ATHLETICO,2,SANTA CRUZ,1,,Sábado
231,18/09/2006,8,AVAI,2,GUARANI,1,,Sábado
231,18/09/2006,9,REMO,2,ATLETICO,1,,Sábado
231,18/09/2006,10,PORTUGUESA,0,GAMA,0,,Sábado
231,18/09/2006,11,SPORT,2,CORITIBA,0,,Sábado
231,18/09/2006,12,FLUMINENSE,2,FIGUEIRENSE,0,,Domingo
231,18/09/2006,13,FORTALEZA,3,FLAMENGO,4,,Domingo
231,18/09/2006,14,CORINTHIANS,1,PARANA,0,,Sábado
232,25/09/2006,1,INTERNACIONAL,1,CORINTHIANS,1,,Domingo
232,25/09/2006,2,PALMEIRAS,3,SAO PAULO,1,,Domingo
232,25/09/2006,3,VASCO DA GAMA,0,BOTAFOGO,0,,Domingo
232,25/09/2006,4,GOIAS,4,GREMIO,0,,Domingo
232,25/09/2006,5,SANTOS,3,FLAMENGO,0,,Domingo
232,25/09/2006,6,SANTA CRUZ,1,JUVENTUDE,0,,Domingo
232,25/09/2006,7,ATHLETICO,3,SAO CAETANO,1,,Sábado
232,25/09/2006,8,PAULISTA,2,GUARANI,1,,Sábado
232,25/09/2006,9,CEARA,3,AVAI,2,,Sábado
232,25/09/2006,10,PAYSANDU,0,CRB,2,,Sábado
232,25/09/2006,11,ATLETICO,2,SPORT,0,,Sábado
232,25/09/2006,12,FIGUEIRENSE,0,PARANA,1,,Domingo
232,25/09/2006,13,PONTE PRETA,0,CRUZEIRO,1,,Domingo
232,25/09/2006,14,FLUMINENSE,1,FORTALEZA,3,,Sábado
233,05/10/2006,1,FLAMENGO,4,FLUMINENSE,1,,Quarta-feira
233,05/10/2006,2,SAO PAULO,5,VASCO DA GAMA,1,,Quarta-feira
233,05/10/2006,3,GREMIO,2,PALMEIRAS,1,,Quarta-feira
233,05/10/2006,4,SAO CAETANO,1,GOIAS,2,,Quarta-feira
233,05/10/2006,5,JUVENTUDE,3,ATHLETICO,2,,Quarta-feira
233,05/10/2006,6,CEARA,2,CORITIBA,0,,Terça-feira
233,05/10/2006,7,MARILIA,2,SPORT,2,,Terça-feira
233,05/10/2006,8,SANTO ANDRE,3,AVAI,1,,Terça-feira
233,05/10/2006,9,ITUANO,1,GAMA,0,,Terça-feira
233,05/10/2006,10,PAYSANDU,1,PORTUGUESA,3,,Terça-feira
233,05/10/2006,11,PAULISTA,5,VILA NOVA,1,,Terça-feira
233,05/10/2006,12,ATLETICO,4,GUARANI,1,,Terça-feira
233,05/10/2006,13,FORTALEZA,1,FIGUEIRENSE,1,,Quarta-feira
233,05/10/2006,14,PARANA,2,PONTE PRETA,1,,Quarta-feira
234,09/10/2006,1,FLUMINENSE,1,SAO PAULO,2,,Sábado
234,09/10/2006,2,PALMEIRAS,3,FLAMENGO,1,,Domingo
234,09/10/2006,3,SANTOS,1,GREMIO,0,,Domingo
234,09/10/2006,4,GOIAS,3,CORINTHIANS,1,,Domingo
234,09/10/2006,5,ATHLETICO,1,CRUZEIRO,1,,Domingo
234,09/10/2006,6,SANTA CRUZ,1,PARANA,3,,Domingo
234,09/10/2006,7,PONTE PRETA,3,JUVENTUDE,1,,Sábado
234,09/10/2006,8,ATLETICO,1,BRASILIENSE,0,,Sábado
234,09/10/2006,9,CRB,1,SPORT,1,,Sábado
234,09/10/2006,10,GAMA,3,PAYSANDU,1,,Sábado
234,09/10/2006,11,CORITIBA,6,MARILIA,2,,Sábado
234,09/10/2006,12,FIGUEIRENSE,1,BOTAFOGO,0,,Domingo
234,09/10/2006,13,INTERNACIONAL,1,SAO CAETANO,0,,Domingo
234,09/10/2006,14,VASCO DA GAMA,2,FORTALEZA,0,,Sábado
235,16/10/2006,1,FLAMENGO,3,CORINTHIANS,0,,Domingo
235,16/10/2006,2,INTERNACIONAL,2,FLUMINENSE,0,,Domingo
235,16/10/2006,3,BOTAFOGO,4,SANTOS,3,,Sábado
235,16/10/2006,4,SAO PAULO,5,JUVENTUDE,0,,Sábado
235,16/10/2006,5,SANTA CRUZ,0,VASCO DA GAMA,4,,Domingo
235,16/10/2006,6,PARANA,1,GOIAS,0,,Domingo
235,16/10/2006,7,FIGUEIRENSE,2,PONTE PRETA,1,,Domingo
235,16/10/2006,8,SANTO ANDRE,1,ATLETICO,2,,Sábado
235,16/10/2006,9,GAMA,2,GUARANI,2,,Sábado
235,16/10/2006,10,AMERICA,3,NAUTICO,1,,Sábado
235,16/10/2006,11,PAYSANDU,2,ITUANO,1,,Sábado
235,16/10/2006,12,CRUZEIRO,0,FORTALEZA,0,,Sábado
235,16/10/2006,13,SAO CAETANO,0,GREMIO,2,,Sábado
235,16/10/2006,14,PALMEIRAS,2,ATHLETICO,2,,Domingo
236,23/10/2006,1,GREMIO,1,SAO PAULO,1,,Domingo
236,23/10/2006,2,CORINTHIANS,1,CRUZEIRO,0,,Domingo
236,23/10/2006,3,PONTE PRETA,0,INTERNACIONAL,2,,Sábado
236,23/10/2006,4,PARANA,0,FLAMENGO,2,,Domingo
236,23/10/2006,5,GOIAS,5,SANTA CRUZ,3,,Sábado
236,23/10/2006,6,FORTALEZA,3,ATHLETICO,4,,Domingo
236,23/10/2006,7,PAYSANDU,2,GUARANI,2,,Sábado
236,23/10/2006,8,PAULISTA,2,CORITIBA,0,,Sábado
236,23/10/2006,9,ATLETICO,4,AVAI,1,,Sábado
236,23/10/2006,10,SPORT,2,NAUTICO,0,,Sábado
236,23/10/2006,11,CEARA,1,SAO RAIMUNDO,0,,Sábado
236,23/10/2006,12,BOTAFOGO,2,SAO CAETANO,1,,Domingo
236,23/10/2006,13,JUVENTUDE,1,FLUMINENSE,1,,Domingo
236,23/10/2006,14,SANTOS,2,FIGUEIRENSE,1,,Sábado
237,30/10/2006,1,GOIAS,2,CRUZEIRO,3,,Sábado
237,30/10/2006,2,FIGUEIRENSE,0,SAO PAULO,2,,Sábado
237,30/10/2006,3,SANTOS,1,SAO CAETANO,0,,Sábado
237,30/10/2006,4,PONTE PRETA,1,BOTAFOGO,2,,Sábado
237,30/10/2006,5,ATHLETICO,4,PARANA,0,,Sábado
237,30/10/2006,6,PORTUGUESA,1,ITUANO,2,,Sábado
237,30/10/2006,7,SAO RAIMUNDO,0,SPORT,1,,Sábado
237,30/10/2006,8,REMO,1,SANTO ANDRE,1,,Sábado
237,30/10/2006,9,CRB,1,CEARA,1,,Sábado
237,30/10/2006,10,PAULISTA,0,AMERICA,1,,Sábado
237,30/10/2006,11,GAMA,2,ATLETICO,1,,Sábado
237,30/10/2006,12,BRASIL,3,FERROVIARIO,0,,Sábado
237,30/10/2006,13,CRICIUMA,1,TREZE,0,,Sábado
237,30/10/2006,14,BAHIA,0,IPATINGA,2,,Sábado
238,06/11/2006,1,SANTOS,0,SAO PAULO,1,,Domingo
238,06/11/2006,2,GREMIO,0,INTERNACIONAL,1,,Domingo
238,06/11/2006,3,BOTAFOGO,2,FLUMINENSE,1,,Domingo
238,06/11/2006,4,PARANA,4,PALMEIRAS,2,,Domingo
238,06/11/2006,5,CRUZEIRO,2,VASCO DA GAMA,1,,Domingo
238,06/11/2006,6,FORTALEZA,0,GOIAS,3,,Domingo
238,06/11/2006,7,PONTE PRETA,1,SAO CAETANO,2,,Domingo
238,06/11/2006,8,ATLETICO,3,PAYSANDU,0,,Sábado
238,06/11/2006,9,CEARA,1,VILA NOVA,2,,Sábado
238,06/11/2006,10,GUARANI,1,ITUANO,1,,Sábado
238,06/11/2006,11,AMERICA,0,CORITIBA,0,,Sábado
238,06/11/2006,12,FIGUEIRENSE,1,JUVENTUDE,0,,Sábado
238,06/11/2006,13,CORINTHIANS,1,SANTA CRUZ,0,,Domingo
238,06/11/2006,14,FLAMENGO,1,ATHLETICO,0,,Sábado
239,13/11/2006,1,FLUMINENSE,1,CRUZEIRO,0,,Domingo
239,13/11/2006,2,PALMEIRAS,2,BOTAFOGO,1,,Domingo
239,13/11/2006,3,GOIAS,0,SAO PAULO,2,,Domingo
239,13/11/2006,4,ATHLETICO,2,GREMIO,3,,Domingo
239,13/11/2006,5,PONTE PRETA,3,FLAMENGO,0,,Domingo
239,13/11/2006,6,SANTOS,1,PARANA,0,,Sábado
239,13/11/2006,7,SANTA CRUZ,0,SAO CAETANO,3,,Domingo
239,13/11/2006,8,CORITIBA,2,ATLETICO,3,,Sábado
239,13/11/2006,9,VILA NOVA,2,PAYSANDU,1,,Sábado
239,13/11/2006,10,AVAI,1,NAUTICO,1,,Sábado
239,13/11/2006,11,GUARANI,1,AMERICA,2,,Sábado
239,13/11/2006,12,VASCO DA GAMA,1,JUVENTUDE,1,,Sábado
239,13/11/2006,13,INTERNACIONAL,3,FORTALEZA,0,,Sábado
239,13/11/2006,14,FIGUEIRENSE,0,CORINTHIANS,0,,Domingo
240,20/11/2006,1,CORINTHIANS,1,FLUMINENSE,1,,Sábado
240,20/11/2006,2,CRUZEIRO,1,SANTOS,1,,Domingo
240,20/11/2006,3,PARANA,1,INTERNACIONAL,0,,Domingo
240,20/11/2006,4,BOTAFOGO,2,GOIAS,2,,Domingo
240,20/11/2006,5,SAO PAULO,1,ATHLETICO,1,,Domingo
240,20/11/2006,6,SAO CAETANO,0,VASCO DA GAMA,1,,Domingo
240,20/11/2006,7,FORTALEZA,1,PONTE PRETA,0,,Domingo
240,20/11/2006,8,GAMA,1,CORITIBA,1,,Sábado
240,20/11/2006,9,GUARANI,2,SPORT,0,,Sábado
240,20/11/2006,10,MARILIA,1,BRASILIENSE,1,,Sábado
240,20/11/2006,11,CEARA,0,ATLETICO,1,,Sábado
240,20/11/2006,12,GREMIO,3,SANTA CRUZ,1,,Sábado
240,20/11/2006,13,JUVENTUDE,3,PALMEIRAS,2,,Domingo
240,20/11/2006,14,FLAMENGO,0,FIGUEIRENSE,2,,Sábado
241,27/11/2006,1,SAO PAULO,2,CRUZEIRO,0,,Domingo
241,27/11/2006,2,PALMEIRAS,1,INTERNACIONAL,4,,Domingo
241,27/11/2006,3,VASCO DA GAMA,1,SANTOS,1,,Domingo
241,27/11/2006,4,GREMIO,3,FLAMENGO,0,,Domingo
241,27/11/2006,5,BOTAFOGO,0,CORINTHIANS,0,,Domingo
241,27/11/2006,6,SAO CAETANO,0,PARANA,2,,Domingo
241,27/11/2006,7,JUVENTUDE,2,FORTALEZA,2,,Domingo
241,27/11/2006,8,ATLETICO,2,AMERICA,2,,Sábado
241,27/11/2006,9,SANTO ANDRE,1,NAUTICO,1,,Sábado
241,27/11/2006,10,BRASILIENSE,3,PAULISTA,4,,Sábado
241,27/11/2006,11,CORITIBA,4,AVAI,2,,Sábado
241,27/11/2006,12,GOIAS,3,PONTE PRETA,0,,Domingo
241,27/11/2006,13,ATHLETICO,1,FIGUEIRENSE,4,,Domingo
241,27/11/2006,14,SANTA CRUZ,1,FLUMINENSE,2,,Domingo
242,04/12/2006,1,FLUMINENSE,1,PALMEIRAS,1,,Domingo
242,04/12/2006,2,PARANA,0,SAO PAULO,0,,Domingo
242,04/12/2006,3,CRUZEIRO,3,BOTAFOGO,1,,Domingo
242,04/12/2006,4,INTERNACIONAL,1,GOIAS,4,,Sábado
242,04/12/2006,5,FIGUEIRENSE,0,VASCO DA GAMA,0,,Domingo
242,04/12/2006,6,SANTOS,3,SANTA CRUZ,1,,Domingo
242,04/12/2006,7,PONTE PRETA,1,ATHLETICO,1,,Domingo
242,04/12/2006,8,TIRADENTES,1,TUNA LUSO,0,,Domingo
242,04/12/2006,9,ABAETE,0,VENUS,0,,Domingo
242,04/12/2006,10,AGUIA,2,PEDREIRA,0,,Domingo
242,04/12/2006,11,SAO RAIMUNDO,1,BELEM,0,,Domingo
242,04/12/2006,12,FORTALEZA,1,GREMIO,0,,Domingo
242,04/12/2006,13,FLAMENGO,4,SAO CAETANO,1,,Sábado
242,04/12/2006,14,CORINTHIANS,5,JUVENTUDE,3,,Domingo
243,11/12/2006,1,TUNA LUSO,2,BRAGANTINO,1,,Domingo
243,11/12/2006,2,VENUS,1,BELEM,0,,Sábado
243,11/12/2006,3,ABAETE,2,TIRADENTES,1,,Domingo
243,11/12/2006,4,PEDREIRA,0,VILA RICA,1,,Sábado
243,11/12/2006,5,SEVILLA,2,REAL MADRID,1,,Sábado
243,11/12/2006,6,BARCELONA,1,REAL SOCIEDAD,0,,Sábado
243,11/12/2006,7,ATLETICO MADRID,1,ESPANYOL,2,,Domingo
243,11/12/2006,8,VALENCIA,4,DEPORT LA CORUNA,0,,Domingo
243,11/12/2006,9,CHELSEA,1,ARSENAL,1,,Domingo
243,11/12/2006,10,REGGINA,2,ASCOLI,1,,Sábado
243,11/12/2006,11,CHIEVO,0,FIORENTINA,1,,Domingo
243,11/12/2006,12,EMPOLI,0,INTERNAZIONALE,3,,Domingo
243,11/12/2006,13,MILAN,0,TORINO,0,,Domingo
243,11/12/2006,14,LAZIO,3,ROMA,0,,Domingo
244,18/12/2006,1,CHAPECOENSE,3,MARCILIO DIAS,0,,Domingo
244,18/12/2006,2,AGUIA,2,ABAETE,2,,Domingo
244,18/12/2006,3,TIRADENTES,1,BELEM,0,,Domingo
244,18/12/2006,4,VILA RICA,2,TUNA LUSO,5,,Domingo
244,18/12/2006,5,PEDREIRA,2,SAO RAIMUNDO,0,,Domingo
244,18/12/2006,6,VENUS,0,BRAGANTINO,2,,Domingo
244,18/12/2006,7,FIORENTINA,2,MILAN,2,,Sábado
244,18/12/2006,8,ROMA,4,PALERMO,0,,Domingo
244,18/12/2006,9,INTERNAZIONALE,2,MESSINA,0,,Domingo
244,18/12/2006,10,LIVORNO,1,LAZIO,1,,Domingo
244,18/12/2006,12,EVERTON,2,CHELSEA,3,,Domingo
244,18/12/2006,13,ZARAGOZA,0,VALENCIA,1,,Sábado
244,18/12/2006,14,ESPANYOL,0,REAL MADRID,1,,Domingo
245,26/12/2006,1,TUNA LUSO,1,ABAETE,0,,Sábado
245,26/12/2006,2,BELEM,1,VILA RICA,0,,Sábado
245,26/12/2006,3,VENUS,1,AGUIA,1,,Sábado
245,26/12/2006,4,PEDREIRA,2,TIRADENTES,1,,Sábado
245,26/12/2006,5,SAO RAIMUNDO,0,BRAGANTINO,3,,Sábado
245,26/12/2006,7,NEW CASTLE,3,TOTTENHAM,1,,Sábado
245,26/12/2006,8,ARSENAL,6,BLACKBURN,2,,Sábado
245,26/12/2006,9,LIVERPOOL,2,WATFORD,0,,Sábado
245,26/12/2006,10,WIGAN,2,CHELSEA,3,,Sábado
245,26/12/2006,11,BORDEAUX,1,LE MANS,0,,Sábado
245,26/12/2006,12,LILLE,1,AUXERRE,1,,Sábado
245,26/12/2006,13,TOULOUSE,0,NANTES,4,,Sábado
245,26/12/2006,14,LYON,0,MONACO,0,,Sábado
246,08/01/2007,1,INTERNACIONAL,2,NOROESTE,0,,Domingo
246,08/01/2007,2,CORINTHIANS,6,PAYSANDU,0,,Domingo
246,08/01/2007,3,VASCO DA GAMA,1,VITORIA,1,,Sábado
246,08/01/2007,4,CRUZEIRO,2,PORTUGUESA,0,,Domingo
246,08/01/2007,5,PARANA,2,SANTO ANDRE,1,,Domingo
246,08/01/2007,6,GOIAS,5,RIO PRETO,0,,Domingo
246,08/01/2007,7,BRASILIENSE,0,VILA NOVA,5,,Domingo
246,08/01/2007,8,FIGUEIRENSE,0,FORTALEZA,0,,Domingo
246,08/01/2007,9,VITORIA,3,GUARANI,2,,Domingo
246,08/01/2007,10,FLUMINENSE,3,XV DE JAU,0,,Domingo
246,08/01/2007,11,SAO CARLOS,1,SAO PAULO,3,,Sábado
246,08/01/2007,12,SANTOS,3,GUARANY,1,,Sábado
246,08/01/2007,13,GREMIO,0,LONDRINA,3,,Domingo
246,08/01/2007,14,BOTAFOGO,3,SAO CAETANO,1,,Domingo
247,15/01/2007,1,PARANA,2,IRATY,1,,Domingo
247,15/01/2007,2,RIO BRANCO,2,CORITIBA,1,,Domingo
247,15/01/2007,3,GOIAS,2,GOIANIA,2,,Domingo
247,15/01/2007,4,ANAPOLINA,0,VILA NOVA,1,,Domingo
247,15/01/2007,5,ATLETICO,2,CRAC,3,,Domingo
247,15/01/2007,6,ITABAIANA,2,GUARANY,0,,Domingo
247,15/01/2007,7,LAGARTENSE,1,OLIMPICO,3,,Domingo
247,15/01/2007,8,COLO COLO,2,IPITANGA,2,,Domingo
247,15/01/2007,9,VITORIA,3,POCOES,1,,Domingo
247,15/01/2007,10,YPIRANGA,2,NAUTICO,1,,Domingo
247,15/01/2007,11,SPORT,1,CABENSE,0,,Sábado
247,15/01/2007,12,QUIXADA,1,FERROVIARIO,3,,Domingo
247,15/01/2007,13,CEARA,2,MARANGUAPE,1,,Sábado
247,15/01/2007,14,FORTALEZA,1,ITAPIPOCA,2,,Domingo
248,22/01/2007,1,SANTOS,3,SAO CAETANO,0,,Sábado
248,22/01/2007,2,SAO BENTO,2,CORINTHIANS,4,,Domingo
248,22/01/2007,3,INTERNACIONAL,0,NOVO HAMBURGO,0,,Domingo
248,22/01/2007,4,RIO BRANCO,1,CRUZEIRO,2,,Domingo
248,22/01/2007,5,ATLETICO,2,VILLA NOVA,3,,Domingo
248,22/01/2007,6,JOINVILLE,4,AVAI,2,,Domingo
248,22/01/2007,7,PARANOA,0,BRASILIENSE,1,,Domingo
248,22/01/2007,8,IRATY,1,ATHLETICO,2,,Domingo
248,22/01/2007,9,SPORT,2,CENTRAL,0,,Domingo
248,22/01/2007,10,CEARA,1,UNICLINIC,2,,Domingo
248,22/01/2007,11,COLO COLO,2,VITORIA,2,,Domingo
248,22/01/2007,12,VILA NOVA,1,ATLETICO,1,,Domingo
248,22/01/2007,13,RIO BRANCO,1,PALMEIRAS,2,,Domingo
248,22/01/2007,14,SAO PAULO,1,ITUANO,0,,Domingo
249,29/01/2007,1,CORINTHIANS,1,ITUANO,2,,Sábado
